,Dia,Mes,Year,RangoHora,Aforo,HoraDes,HoraHas,FechaDes,FechaHas,Festivo
827,21,6,2016,20-24 ,0.0,20,24 ,2016-06-21 20:00:00,2016-06-21 23:59:00,False
828,23,6,2016,0-6,3.0,0,6,2016-06-23 00:00:00,2016-06-23 05:59:00,False
829,23,6,2016,6-9,529.0,6,9,2016-06-23 06:00:00,2016-06-23 08:59:00,False
830,23,6,2016,9-14 ,1998.0,9,14 ,2016-06-23 09:00:00,2016-06-23 13:59:00,False
831,23,6,2016,14-18 ,1218.0,14,18 ,2016-06-23 14:00:00,2016-06-23 17:59:00,False
832,23,6,2016,18-20 ,250.0,18,20 ,2016-06-23 18:00:00,2016-06-23 19:59:00,False
833,23,6,2016,20-24 ,19.0,20,24 ,2016-06-23 20:00:00,2016-06-23 23:59:00,False
834,24,6,2016,0-6,3.0,0,6,2016-06-24 00:00:00,2016-06-24 05:59:00,False
835,24,6,2016,6-9,500.0,6,9,2016-06-24 06:00:00,2016-06-24 08:59:00,False
836,24,6,2016,9-14 ,1845.0,9,14 ,2016-06-24 09:00:00,2016-06-24 13:59:00,False
837,24,6,2016,14-18 ,741.0,14,18 ,2016-06-24 14:00:00,2016-06-24 17:59:00,False
838,24,6,2016,18-20 ,163.0,18,20 ,2016-06-24 18:00:00,2016-06-24 19:59:00,False
839,24,6,2016,20-24 ,9.0,20,24 ,2016-06-24 20:00:00,2016-06-24 23:59:00,False
840,25,6,2016,0-6,5.0,0,6,2016-06-25 00:00:00,2016-06-25 05:59:00,False
841,25,6,2016,6-9,492.0,6,9,2016-06-25 06:00:00,2016-06-25 08:59:00,False
842,25,6,2016,9-14 ,1700.0,9,14 ,2016-06-25 09:00:00,2016-06-25 13:59:00,False
843,25,6,2016,14-18 ,984.0,14,18 ,2016-06-25 14:00:00,2016-06-25 17:59:00,False
844,25,6,2016,18-20 ,191.0,18,20 ,2016-06-25 18:00:00,2016-06-25 19:59:00,False
845,25,6,2016,20-24 ,16.0,20,24 ,2016-06-25 20:00:00,2016-06-25 23:59:00,False
846,26,6,2016,0-6,5.0,0,6,2016-06-26 00:00:00,2016-06-26 05:59:00,False
847,26,6,2016,6-9,481.0,6,9,2016-06-26 06:00:00,2016-06-26 08:59:00,False
848,26,6,2016,9-14 ,2063.0,9,14 ,2016-06-26 09:00:00,2016-06-26 13:59:00,False
849,26,6,2016,14-18 ,1009.0,14,18 ,2016-06-26 14:00:00,2016-06-26 17:59:00,False
850,26,6,2016,18-20 ,172.0,18,20 ,2016-06-26 18:00:00,2016-06-26 19:59:00,False
851,26,6,2016,20-24 ,15.0,20,24 ,2016-06-26 20:00:00,2016-06-26 23:59:00,False
852,27,6,2016,0-6,0.0,0,6,2016-06-27 00:00:00,2016-06-27 05:59:00,False
853,27,6,2016,6-9,407.0,6,9,2016-06-27 06:00:00,2016-06-27 08:59:00,False
854,27,6,2016,9-14 ,1262.0,9,14 ,2016-06-27 09:00:00,2016-06-27 13:59:00,False
855,27,6,2016,14-18 ,606.0,14,18 ,2016-06-27 14:00:00,2016-06-27 17:59:00,False
856,27,6,2016,18-20 ,167.0,18,20 ,2016-06-27 18:00:00,2016-06-27 19:59:00,False
857,27,6,2016,20-24 ,17.0,20,24 ,2016-06-27 20:00:00,2016-06-27 23:59:00,False
858,28,6,2016,0-6,0.0,0,6,2016-06-28 00:00:00,2016-06-28 05:59:00,False
859,28,6,2016,6-9,153.0,6,9,2016-06-28 06:00:00,2016-06-28 08:59:00,False
860,28,6,2016,9-14 ,507.0,9,14 ,2016-06-28 09:00:00,2016-06-28 13:59:00,False
861,28,6,2016,14-18 ,161.0,14,18 ,2016-06-28 14:00:00,2016-06-28 17:59:00,False
862,28,6,2016,18-20 ,11.0,18,20 ,2016-06-28 18:00:00,2016-06-28 19:59:00,False
863,28,6,2016,20-24 ,0.0,20,24 ,2016-06-28 20:00:00,2016-06-28 23:59:00,False
864,31,6,2016,0-6,2.0,0,6,,,False
865,31,6,2016,6-9,402.0,6,9,,,False
866,31,6,2016,9-14 ,1621.0,9,14 ,,,False
867,31,6,2016,14-18 ,844.0,14,18 ,,,False
868,31,6,2016,18-20 ,182.0,18,20 ,,,False
869,31,6,2016,20-24 ,2.0,20,24 ,,,False
870,1,7,2016,0-6,0.0,0,6,2016-07-01 00:00:00,2016-07-01 05:59:00,False
871,1,7,2016,6-9,118.0,6,9,2016-07-01 06:00:00,2016-07-01 08:59:00,False
872,1,7,2016,9-14 ,373.0,9,14 ,2016-07-01 09:00:00,2016-07-01 13:59:00,False
873,1,7,2016,14-18 ,306.0,14,18 ,2016-07-01 14:00:00,2016-07-01 17:59:00,False
874,1,7,2016,18-20 ,25.0,18,20 ,2016-07-01 18:00:00,2016-07-01 19:59:00,False
875,1,7,2016,20-24 ,4.0,20,24 ,2016-07-01 20:00:00,2016-07-01 23:59:00,False
876,2,7,2016,0-6,2.0,0,6,2016-07-02 00:00:00,2016-07-02 05:59:00,False
877,2,7,2016,6-9,38.0,6,9,2016-07-02 06:00:00,2016-07-02 08:59:00,False
878,2,7,2016,9-14 ,96.0,9,14 ,2016-07-02 09:00:00,2016-07-02 13:59:00,False
879,2,7,2016,14-18 ,43.0,14,18 ,2016-07-02 14:00:00,2016-07-02 17:59:00,False
880,2,7,2016,18-20 ,0.0,18,20 ,2016-07-02 18:00:00,2016-07-02 19:59:00,False
881,2,7,2016,20-24 ,0.0,20,24 ,2016-07-02 20:00:00,2016-07-02 23:59:00,False
882,5,7,2016,0-6,0.0,0,6,2016-07-05 00:00:00,2016-07-05 05:59:00,False
883,5,7,2016,6-9,35.0,6,9,2016-07-05 06:00:00,2016-07-05 08:59:00,False
884,5,7,2016,9-14 ,117.0,9,14 ,2016-07-05 09:00:00,2016-07-05 13:59:00,False
885,5,7,2016,14-18 ,97.0,14,18 ,2016-07-05 14:00:00,2016-07-05 17:59:00,False
886,5,7,2016,18-20 ,1.0,18,20 ,2016-07-05 18:00:00,2016-07-05 19:59:00,False
887,5,7,2016,20-24 ,0.0,20,24 ,2016-07-05 20:00:00,2016-07-05 23:59:00,False
888,6,7,2016,0-6,0.0,0,6,2016-07-06 00:00:00,2016-07-06 05:59:00,False
889,6,7,2016,6-9,40.0,6,9,2016-07-06 06:00:00,2016-07-06 08:59:00,False
890,6,7,2016,9-14 ,108.0,9,14 ,2016-07-06 09:00:00,2016-07-06 13:59:00,False
891,6,7,2016,14-18 ,110.0,14,18 ,2016-07-06 14:00:00,2016-07-06 17:59:00,False
892,6,7,2016,18-20 ,0.0,18,20 ,2016-07-06 18:00:00,2016-07-06 19:59:00,False
893,6,7,2016,20-24 ,0.0,20,24 ,2016-07-06 20:00:00,2016-07-06 23:59:00,False
894,7,7,2016,0-6,0.0,0,6,2016-07-07 00:00:00,2016-07-07 05:59:00,False
895,7,7,2016,6-9,30.0,6,9,2016-07-07 06:00:00,2016-07-07 08:59:00,False
896,7,7,2016,9-14 ,89.0,9,14 ,2016-07-07 09:00:00,2016-07-07 13:59:00,False
897,7,7,2016,14-18 ,1390.0,14,18 ,2016-07-07 14:00:00,2016-07-07 17:59:00,False
898,7,7,2016,18-20 ,0.0,18,20 ,2016-07-07 18:00:00,2016-07-07 19:59:00,False
899,7,7,2016,20-24 ,0.0,20,24 ,2016-07-07 20:00:00,2016-07-07 23:59:00,False
900,8,7,2016,0-6,0.0,0,6,2016-07-08 00:00:00,2016-07-08 05:59:00,False
901,8,7,2016,6-9,41.0,6,9,2016-07-08 06:00:00,2016-07-08 08:59:00,False
902,8,7,2016,9-14 ,127.0,9,14 ,2016-07-08 09:00:00,2016-07-08 13:59:00,False
903,8,7,2016,14-18 ,89.0,14,18 ,2016-07-08 14:00:00,2016-07-08 17:59:00,False
904,8,7,2016,18-20 ,7.0,18,20 ,2016-07-08 18:00:00,2016-07-08 19:59:00,False
905,8,7,2016,20-24 ,0.0,20,24 ,2016-07-08 20:00:00,2016-07-08 23:59:00,False
906,9,7,2016,0-6,0.0,0,6,2016-07-09 00:00:00,2016-07-09 05:59:00,False
907,9,7,2016,6-9,46.0,6,9,2016-07-09 06:00:00,2016-07-09 08:59:00,False
908,9,7,2016,9-14 ,74.0,9,14 ,2016-07-09 09:00:00,2016-07-09 13:59:00,False
909,9,7,2016,14-18 ,30.0,14,18 ,2016-07-09 14:00:00,2016-07-09 17:59:00,False
910,9,7,2016,18-20 ,0.0,18,20 ,2016-07-09 18:00:00,2016-07-09 19:59:00,False
911,9,7,2016,20-24 ,0.0,20,24 ,2016-07-09 20:00:00,2016-07-09 23:59:00,False
912,10,7,2016,0-6,0.0,0,6,2016-07-10 00:00:00,2016-07-10 05:59:00,False
913,10,7,2016,6-9,18.0,6,9,2016-07-10 06:00:00,2016-07-10 08:59:00,False
914,10,7,2016,9-14 ,27.0,9,14 ,2016-07-10 09:00:00,2016-07-10 13:59:00,False
915,10,7,2016,14-18 ,4.0,14,18 ,2016-07-10 14:00:00,2016-07-10 17:59:00,False
916,10,7,2016,18-20 ,0.0,18,20 ,2016-07-10 18:00:00,2016-07-10 19:59:00,False
917,10,7,2016,20-24 ,0.0,20,24 ,2016-07-10 20:00:00,2016-07-10 23:59:00,False
918,11,7,2016,0-6,5.0,0,6,2016-07-11 00:00:00,2016-07-11 05:59:00,False
919,11,7,2016,6-9,151.0,6,9,2016-07-11 06:00:00,2016-07-11 08:59:00,False
920,11,7,2016,9-14 ,421.0,9,14 ,2016-07-11 09:00:00,2016-07-11 13:59:00,False
921,11,7,2016,14-18 ,243.0,14,18 ,2016-07-11 14:00:00,2016-07-11 17:59:00,False
922,11,7,2016,18-20 ,35.0,18,20 ,2016-07-11 18:00:00,2016-07-11 19:59:00,False
923,11,7,2016,20-24 ,3.0,20,24 ,2016-07-11 20:00:00,2016-07-11 23:59:00,False
924,12,7,2016,0-6,0.0,0,6,2016-07-12 00:00:00,2016-07-12 05:59:00,False
925,12,7,2016,6-9,78.0,6,9,2016-07-12 06:00:00,2016-07-12 08:59:00,False
926,12,7,2016,9-14 ,353.0,9,14 ,2016-07-12 09:00:00,2016-07-12 13:59:00,False
927,12,7,2016,14-18 ,281.0,14,18 ,2016-07-12 14:00:00,2016-07-12 17:59:00,False
928,12,7,2016,18-20 ,41.0,18,20 ,2016-07-12 18:00:00,2016-07-12 19:59:00,False
929,12,7,2016,20-24 ,2.0,20,24 ,2016-07-12 20:00:00,2016-07-12 23:59:00,False
930,13,7,2016,0-6,0.0,0,6,2016-07-13 00:00:00,2016-07-13 05:59:00,False
931,13,7,2016,6-9,111.0,6,9,2016-07-13 06:00:00,2016-07-13 08:59:00,False
932,13,7,2016,9-14 ,398.0,9,14 ,2016-07-13 09:00:00,2016-07-13 13:59:00,False
933,13,7,2016,14-18 ,258.0,14,18 ,2016-07-13 14:00:00,2016-07-13 17:59:00,False
934,13,7,2016,18-20 ,47.0,18,20 ,2016-07-13 18:00:00,2016-07-13 19:59:00,False
935,13,7,2016,20-24 ,2.0,20,24 ,2016-07-13 20:00:00,2016-07-13 23:59:00,False
936,14,7,2016,0-6,3.0,0,6,2016-07-14 00:00:00,2016-07-14 05:59:00,False
937,14,7,2016,6-9,129.0,6,9,2016-07-14 06:00:00,2016-07-14 08:59:00,False
938,14,7,2016,9-14 ,435.0,9,14 ,2016-07-14 09:00:00,2016-07-14 13:59:00,False
939,14,7,2016,14-18 ,365.0,14,18 ,2016-07-14 14:00:00,2016-07-14 17:59:00,False
940,14,7,2016,18-20 ,986.0,18,20 ,2016-07-14 18:00:00,2016-07-14 19:59:00,False
941,14,7,2016,20-24 ,5.0,20,24 ,2016-07-14 20:00:00,2016-07-14 23:59:00,False
942,15,7,2016,0-6,7.0,0,6,2016-07-15 00:00:00,2016-07-15 05:59:00,False
943,15,7,2016,6-9,142.0,6,9,2016-07-15 06:00:00,2016-07-15 08:59:00,False
944,15,7,2016,9-14 ,513.0,9,14 ,2016-07-15 09:00:00,2016-07-15 13:59:00,False
945,15,7,2016,14-18 ,304.0,14,18 ,2016-07-15 14:00:00,2016-07-15 17:59:00,False
946,15,7,2016,18-20 ,52.0,18,20 ,2016-07-15 18:00:00,2016-07-15 19:59:00,False
947,15,7,2016,20-24 ,11.0,20,24 ,2016-07-15 20:00:00,2016-07-15 23:59:00,False
948,16,7,2016,0-6,0.0,0,6,2016-07-16 00:00:00,2016-07-16 05:59:00,False
949,16,7,2016,6-9,353.0,6,9,2016-07-16 06:00:00,2016-07-16 08:59:00,False
950,16,7,2016,9-14 ,188.0,9,14 ,2016-07-16 09:00:00,2016-07-16 13:59:00,False
951,16,7,2016,14-18 ,64.0,14,18 ,2016-07-16 14:00:00,2016-07-16 17:59:00,False
952,16,7,2016,18-20 ,5.0,18,20 ,2016-07-16 18:00:00,2016-07-16 19:59:00,False
953,16,7,2016,20-24 ,0.0,20,24 ,2016-07-16 20:00:00,2016-07-16 23:59:00,False
954,18,7,2016,0-6,4.0,0,6,2016-07-18 00:00:00,2016-07-18 05:59:00,False
955,18,7,2016,6-9,187.0,6,9,2016-07-18 06:00:00,2016-07-18 08:59:00,False
956,18,7,2016,9-14 ,497.0,9,14 ,2016-07-18 09:00:00,2016-07-18 13:59:00,False
957,18,7,2016,14-18 ,304.0,14,18 ,2016-07-18 14:00:00,2016-07-18 17:59:00,False
958,18,7,2016,18-20 ,41.0,18,20 ,2016-07-18 18:00:00,2016-07-18 19:59:00,False
959,18,7,2016,20-24 ,1.0,20,24 ,2016-07-18 20:00:00,2016-07-18 23:59:00,False
960,19,7,2016,0-6,3.0,0,6,2016-07-19 00:00:00,2016-07-19 05:59:00,False
961,19,7,2016,6-9,137.0,6,9,2016-07-19 06:00:00,2016-07-19 08:59:00,False
962,19,7,2016,9-14 ,627.0,9,14 ,2016-07-19 09:00:00,2016-07-19 13:59:00,False
963,19,7,2016,14-18 ,368.0,14,18 ,2016-07-19 14:00:00,2016-07-19 17:59:00,False
964,19,7,2016,18-20 ,42.0,18,20 ,2016-07-19 18:00:00,2016-07-19 19:59:00,False
965,19,7,2016,20-24 ,2.0,20,24 ,2016-07-19 20:00:00,2016-07-19 23:59:00,False
966,20,7,2016,0-6,0.0,0,6,2016-07-20 00:00:00,2016-07-20 05:59:00,True
967,20,7,2016,6-9,33.0,6,9,2016-07-20 06:00:00,2016-07-20 08:59:00,True
968,20,7,2016,9-14 ,40.0,9,14 ,2016-07-20 09:00:00,2016-07-20 13:59:00,True
969,20,7,2016,14-18 ,90.0,14,18 ,2016-07-20 14:00:00,2016-07-20 17:59:00,True
970,20,7,2016,18-20 ,35.0,18,20 ,2016-07-20 18:00:00,2016-07-20 19:59:00,True
971,20,7,2016,20-24 ,0.0,20,24 ,2016-07-20 20:00:00,2016-07-20 23:59:00,True
972,21,7,2016,0-6,6.0,0,6,2016-07-21 00:00:00,2016-07-21 05:59:00,False
973,21,7,2016,6-9,216.0,6,9,2016-07-21 06:00:00,2016-07-21 08:59:00,False
974,21,7,2016,9-14 ,687.0,9,14 ,2016-07-21 09:00:00,2016-07-21 13:59:00,False
975,21,7,2016,14-18 ,513.0,14,18 ,2016-07-21 14:00:00,2016-07-21 17:59:00,False
976,21,7,2016,18-20 ,43.0,18,20 ,2016-07-21 18:00:00,2016-07-21 19:59:00,False
977,21,7,2016,20-24 ,3.0,20,24 ,2016-07-21 20:00:00,2016-07-21 23:59:00,False
978,22,7,2016,0-6,4.0,0,6,2016-07-22 00:00:00,2016-07-22 05:59:00,False
979,22,7,2016,6-9,184.0,6,9,2016-07-22 06:00:00,2016-07-22 08:59:00,False
980,22,7,2016,9-14 ,707.0,9,14 ,2016-07-22 09:00:00,2016-07-22 13:59:00,False
981,22,7,2016,14-18 ,422.0,14,18 ,2016-07-22 14:00:00,2016-07-22 17:59:00,False
982,22,7,2016,18-20 ,48.0,18,20 ,2016-07-22 18:00:00,2016-07-22 19:59:00,False
983,22,7,2016,20-24 ,10.0,20,24 ,2016-07-22 20:00:00,2016-07-22 23:59:00,False
984,23,7,2016,0-6,6.0,0,6,2016-07-23 00:00:00,2016-07-23 05:59:00,False
985,23,7,2016,6-9,52.0,6,9,2016-07-23 06:00:00,2016-07-23 08:59:00,False
986,23,7,2016,9-14 ,159.0,9,14 ,2016-07-23 09:00:00,2016-07-23 13:59:00,False
987,23,7,2016,14-18 ,65.0,14,18 ,2016-07-23 14:00:00,2016-07-23 17:59:00,False
988,23,7,2016,18-20 ,4.0,18,20 ,2016-07-23 18:00:00,2016-07-23 19:59:00,False
989,23,7,2016,20-24 ,0.0,20,24 ,2016-07-23 20:00:00,2016-07-23 23:59:00,False
990,25,7,2016,0-6,4.0,0,6,2016-07-25 00:00:00,2016-07-25 05:59:00,False
991,25,7,2016,6-9,320.0,6,9,2016-07-25 06:00:00,2016-07-25 08:59:00,False
992,25,7,2016,9-14 ,1309.0,9,14 ,2016-07-25 09:00:00,2016-07-25 13:59:00,False
993,25,7,2016,14-18 ,1046.0,14,18 ,2016-07-25 14:00:00,2016-07-25 17:59:00,False
994,25,7,2016,18-20 ,95.0,18,20 ,2016-07-25 18:00:00,2016-07-25 19:59:00,False
995,25,7,2016,20-24 ,16.0,20,24 ,2016-07-25 20:00:00,2016-07-25 23:59:00,False
996,26,7,2016,0-6,5.0,0,6,2016-07-26 00:00:00,2016-07-26 05:59:00,False
997,26,7,2016,6-9,291.0,6,9,2016-07-26 06:00:00,2016-07-26 08:59:00,False
998,26,7,2016,9-14 ,1534.0,9,14 ,2016-07-26 09:00:00,2016-07-26 13:59:00,False
999,26,7,2016,14-18 ,1027.0,14,18 ,2016-07-26 14:00:00,2016-07-26 17:59:00,False
1000,26,7,2016,18-20 ,113.0,18,20 ,2016-07-26 18:00:00,2016-07-26 19:59:00,False
1001,26,7,2016,20-24 ,12.0,20,24 ,2016-07-26 20:00:00,2016-07-26 23:59:00,False
1002,27,7,2016,0-6,14.0,0,6,2016-07-27 00:00:00,2016-07-27 05:59:00,False
1003,27,7,2016,6-9,340.0,6,9,2016-07-27 06:00:00,2016-07-27 08:59:00,False
1004,27,7,2016,9-14 ,1806.0,9,14 ,2016-07-27 09:00:00,2016-07-27 13:59:00,False
1005,27,7,2016,14-18 ,1257.0,14,18 ,2016-07-27 14:00:00,2016-07-27 17:59:00,False
1006,27,7,2016,18-20 ,142.0,18,20 ,2016-07-27 18:00:00,2016-07-27 19:59:00,False
1007,27,7,2016,20-24 ,2.0,20,24 ,2016-07-27 20:00:00,2016-07-27 23:59:00,False
1008,28,7,2016,0-6,8.0,0,6,2016-07-28 00:00:00,2016-07-28 05:59:00,False
1009,28,7,2016,6-9,353.0,6,9,2016-07-28 06:00:00,2016-07-28 08:59:00,False
1010,28,7,2016,9-14 ,1875.0,9,14 ,2016-07-28 09:00:00,2016-07-28 13:59:00,False
1011,28,7,2016,14-18 ,1080.0,14,18 ,2016-07-28 14:00:00,2016-07-28 17:59:00,False
1012,28,7,2016,18-20 ,152.0,18,20 ,2016-07-28 18:00:00,2016-07-28 19:59:00,False
1013,28,7,2016,20-24 ,22.0,20,24 ,2016-07-28 20:00:00,2016-07-28 23:59:00,False
1014,29,7,2016,0-6,8.0,0,6,2016-07-29 00:00:00,2016-07-29 05:59:00,False
1015,29,7,2016,6-9,351.0,6,9,2016-07-29 06:00:00,2016-07-29 08:59:00,False
1016,29,7,2016,9-14 ,1580.0,9,14 ,2016-07-29 09:00:00,2016-07-29 13:59:00,False
1017,29,7,2016,14-18 ,689.0,14,18 ,2016-07-29 14:00:00,2016-07-29 17:59:00,False
1018,29,7,2016,18-20 ,86.0,18,20 ,2016-07-29 18:00:00,2016-07-29 19:59:00,False
1019,29,7,2016,20-24 ,9.0,20,24 ,2016-07-29 20:00:00,2016-07-29 23:59:00,False
1020,30,7,2016,0-6,2.0,0,6,2016-07-30 00:00:00,2016-07-30 05:59:00,False
1021,30,7,2016,6-9,58.0,6,9,2016-07-30 06:00:00,2016-07-30 08:59:00,False
1022,30,7,2016,9-14 ,341.0,9,14 ,2016-07-30 09:00:00,2016-07-30 13:59:00,False
1023,30,7,2016,14-18 ,109.0,14,18 ,2016-07-30 14:00:00,2016-07-30 17:59:00,False
1024,30,7,2016,18-20 ,24.0,18,20 ,2016-07-30 18:00:00,2016-07-30 19:59:00,False
1025,30,7,2016,20-24 ,0.0,20,24 ,2016-07-30 20:00:00,2016-07-30 23:59:00,False
1026,1,8,2016,0-6,11.0,0,6,2016-08-01 00:00:00,2016-08-01 05:59:00,False
1027,1,8,2016,6-9,388.0,6,9,2016-08-01 06:00:00,2016-08-01 08:59:00,False
1028,1,8,2016,9-14 ,1862.0,9,14 ,2016-08-01 09:00:00,2016-08-01 13:59:00,False
1029,1,8,2016,14-18 ,1182.0,14,18 ,2016-08-01 14:00:00,2016-08-01 17:59:00,False
1030,1,8,2016,18-20 ,218.0,18,20 ,2016-08-01 18:00:00,2016-08-01 19:59:00,False
1031,1,8,2016,20-24 ,21.0,20,24 ,2016-08-01 20:00:00,2016-08-01 23:59:00,False
1032,2,8,2016,0-6,6.0,0,6,2016-08-02 00:00:00,2016-08-02 05:59:00,False
1033,2,8,2016,6-9,453.0,6,9,2016-08-02 06:00:00,2016-08-02 08:59:00,False
1034,2,8,2016,9-14 ,2115.0,9,14 ,2016-08-02 09:00:00,2016-08-02 13:59:00,False
1035,2,8,2016,14-18 ,1220.0,14,18 ,2016-08-02 14:00:00,2016-08-02 17:59:00,False
1036,2,8,2016,18-20 ,201.0,18,20 ,2016-08-02 18:00:00,2016-08-02 19:59:00,False
1037,2,8,2016,20-24 ,4.0,20,24 ,2016-08-02 20:00:00,2016-08-02 23:59:00,False
1038,3,8,2016,0-6,1.0,0,6,2016-08-03 00:00:00,2016-08-03 05:59:00,False
1039,3,8,2016,6-9,394.0,6,9,2016-08-03 06:00:00,2016-08-03 08:59:00,False
1040,3,8,2016,9-14 ,2129.0,9,14 ,2016-08-03 09:00:00,2016-08-03 13:59:00,False
1041,3,8,2016,14-18 ,1193.0,14,18 ,2016-08-03 14:00:00,2016-08-03 17:59:00,False
1042,3,8,2016,18-20 ,177.0,18,20 ,2016-08-03 18:00:00,2016-08-03 19:59:00,False
1043,3,8,2016,20-24 ,10.0,20,24 ,2016-08-03 20:00:00,2016-08-03 23:59:00,False
1044,4,8,2016,0-6,5.0,0,6,2016-08-04 00:00:00,2016-08-04 05:59:00,False
1045,4,8,2016,6-9,380.0,6,9,2016-08-04 06:00:00,2016-08-04 08:59:00,False
1046,4,8,2016,9-14 ,1772.0,9,14 ,2016-08-04 09:00:00,2016-08-04 13:59:00,False
1047,4,8,2016,14-18 ,1013.0,14,18 ,2016-08-04 14:00:00,2016-08-04 17:59:00,False
1048,4,8,2016,18-20 ,153.0,18,20 ,2016-08-04 18:00:00,2016-08-04 19:59:00,False
1049,4,8,2016,20-24 ,14.0,20,24 ,2016-08-04 20:00:00,2016-08-04 23:59:00,False
1050,5,8,2016,0-6,6.0,0,6,2016-08-05 00:00:00,2016-08-05 05:59:00,False
1051,5,8,2016,6-9,451.0,6,9,2016-08-05 06:00:00,2016-08-05 08:59:00,False
1052,5,8,2016,9-14 ,1422.0,9,14 ,2016-08-05 09:00:00,2016-08-05 13:59:00,False
1053,5,8,2016,14-18 ,677.0,14,18 ,2016-08-05 14:00:00,2016-08-05 17:59:00,False
1054,5,8,2016,18-20 ,134.0,18,20 ,2016-08-05 18:00:00,2016-08-05 19:59:00,False
1055,5,8,2016,20-24 ,18.0,20,24 ,2016-08-05 20:00:00,2016-08-05 23:59:00,False
1056,6,8,2016,0-6,0.0,0,6,2016-08-06 00:00:00,2016-08-06 05:59:00,False
1057,6,8,2016,6-9,61.0,6,9,2016-08-06 06:00:00,2016-08-06 08:59:00,False
1058,6,8,2016,9-14 ,314.0,9,14 ,2016-08-06 09:00:00,2016-08-06 13:59:00,False
1059,6,8,2016,14-18 ,113.0,14,18 ,2016-08-06 14:00:00,2016-08-06 17:59:00,False
1060,6,8,2016,18-20 ,22.0,18,20 ,2016-08-06 18:00:00,2016-08-06 19:59:00,False
1061,6,8,2016,20-24 ,0.0,20,24 ,2016-08-06 20:00:00,2016-08-06 23:59:00,False
1062,8,8,2016,0-6,9.0,0,6,2016-08-08 00:00:00,2016-08-08 05:59:00,False
1063,8,8,2016,6-9,419.0,6,9,2016-08-08 06:00:00,2016-08-08 08:59:00,False
1064,8,8,2016,9-14 ,1807.0,9,14 ,2016-08-08 09:00:00,2016-08-08 13:59:00,False
1065,8,8,2016,14-18 ,1064.0,14,18 ,2016-08-08 14:00:00,2016-08-08 17:59:00,False
1066,8,8,2016,18-20 ,162.0,18,20 ,2016-08-08 18:00:00,2016-08-08 19:59:00,False
1067,8,8,2016,20-24 ,8.0,20,24 ,2016-08-08 20:00:00,2016-08-08 23:59:00,False
1068,9,8,2016,0-6,4.0,0,6,2016-08-09 00:00:00,2016-08-09 05:59:00,False
1069,9,8,2016,6-9,402.0,6,9,2016-08-09 06:00:00,2016-08-09 08:59:00,False
1070,9,8,2016,9-14 ,1463.0,9,14 ,2016-08-09 09:00:00,2016-08-09 13:59:00,False
1071,9,8,2016,14-18 ,1038.0,14,18 ,2016-08-09 14:00:00,2016-08-09 17:59:00,False
1072,9,8,2016,18-20 ,187.0,18,20 ,2016-08-09 18:00:00,2016-08-09 19:59:00,False
1073,9,8,2016,20-24 ,17.0,20,24 ,2016-08-09 20:00:00,2016-08-09 23:59:00,False
1074,10,8,2016,0-6,72.0,0,6,2016-08-10 00:00:00,2016-08-10 05:59:00,False
1075,10,8,2016,6-9,414.0,6,9,2016-08-10 06:00:00,2016-08-10 08:59:00,False
1076,10,8,2016,9-14 ,807.0,9,14 ,2016-08-10 09:00:00,2016-08-10 13:59:00,False
1077,10,8,2016,14-18 ,0.0,14,18 ,2016-08-10 14:00:00,2016-08-10 17:59:00,False
1078,10,8,2016,18-20 ,0.0,18,20 ,2016-08-10 18:00:00,2016-08-10 19:59:00,False
1079,10,8,2016,20-24 ,0.0,20,24 ,2016-08-10 20:00:00,2016-08-10 23:59:00,False
1080,16,8,2016,0-6,0.0,0,6,2016-08-16 00:00:00,2016-08-16 05:59:00,False
1081,16,8,2016,6-9,0.0,6,9,2016-08-16 06:00:00,2016-08-16 08:59:00,False
1082,16,8,2016,9-14 ,0.0,9,14 ,2016-08-16 09:00:00,2016-08-16 13:59:00,False
1083,16,8,2016,14-18 ,1226.0,14,18 ,2016-08-16 14:00:00,2016-08-16 17:59:00,False
1084,16,8,2016,18-20 ,224.0,18,20 ,2016-08-16 18:00:00,2016-08-16 19:59:00,False
1085,16,8,2016,20-24 ,9.0,20,24 ,2016-08-16 20:00:00,2016-08-16 23:59:00,False
1086,17,8,2016,0-6,10.0,0,6,2016-08-17 00:00:00,2016-08-17 05:59:00,False
1087,17,8,2016,6-9,536.0,6,9,2016-08-17 06:00:00,2016-08-17 08:59:00,False
1088,17,8,2016,9-14 ,2167.0,9,14 ,2016-08-17 09:00:00,2016-08-17 13:59:00,False
1089,17,8,2016,14-18 ,1304.0,14,18 ,2016-08-17 14:00:00,2016-08-17 17:59:00,False
1090,17,8,2016,18-20 ,256.0,18,20 ,2016-08-17 18:00:00,2016-08-17 19:59:00,False
1091,17,8,2016,20-24 ,38.0,20,24 ,2016-08-17 20:00:00,2016-08-17 23:59:00,False
1092,18,8,2016,0-6,5.0,0,6,2016-08-18 00:00:00,2016-08-18 05:59:00,False
1093,18,8,2016,6-9,443.0,6,9,2016-08-18 06:00:00,2016-08-18 08:59:00,False
1094,18,8,2016,9-14 ,2399.0,9,14 ,2016-08-18 09:00:00,2016-08-18 13:59:00,False
1095,18,8,2016,14-18 ,1686.0,14,18 ,2016-08-18 14:00:00,2016-08-18 17:59:00,False
1096,18,8,2016,18-20 ,223.0,18,20 ,2016-08-18 18:00:00,2016-08-18 19:59:00,False
